id,adult,overview,popularity,poster_path,name,vote_average,genre_ids,vote_count
4626,False,"Betty Suarez is smart, tough and tenacious, but also sensitive and loving. She hopes these skills will help her to get a job within the Meade Publishing Corporation. The fact that she isn’t traditionally attractive initially keeps her from getting hired by fashion bible, Mode. The magazine, however, is in flux, with power-hungry executives vying for dominance. Hoping to control the situation, the publisher gives his inexperienced son, Daniel, the position of Editor-in-Chief.  He hires Betty as Daniel’s assistant after catching him in a compromising position with his secretary on his first day on the job. After a tough start, in which Daniel tries to force Betty into quitting by treating her terribly, he realizes her worth and the two pair up to be an effective team.",75.7402,/prGylxnFpIWMcvHh9sUC46hmiIC.jpg,Ugly Betty,6.325,"[35, 18]",246
46441,False,"Follow the complicated dynamic between the rich and powerful Cryer family and the hired help who work in their opulent Savannah, Georgia, mansion.",99.5316,/6BkYldJ3QWe9huaRaqvcM3EzdH3.jpg,Tyler Perry's The Haves and the Have Nots,7.515,"[10766, 18]",137
211492,False,,100.1598,/gLV5g3vQNoqEwKb8itZORPjyXZD.jpg,Louco Amor,0.0,"[10766, 18, 35]",0
4583,False,"Derrick was a German TV series produced by Telenova Film und Fernsehproduktion in association with ZDF, ORF and SRG between 1974 and 1998 about Detective Chief Inspector Stephan Derrick and his loyal assistant Inspector Harry Klein, who solve murder cases in Munich and surroundings.",99.7576,/5HPuyO4V3rcoMgPZmgcdKJrdXUI.jpg,Derrick,6.0,"[18, 80]",42
709,False,"A series of pop-culture parodies using stop-motion animation of toys, action figures and dolls. The title character was an ordinary chicken until he was run down by a car and subsequently brought back to life in cyborg form by mad scientist Fritz Huhnmorder, who tortures Robot Chicken by forcing him to watch a random selection of TV shows, the sketches that make up the body of each episode.",147.9339,/lMZv3mJC9QRolgzflM3ajtB3o2U.jpg,Robot Chicken,7.633,"[35, 16]",510
9758,False,"Hancock's Half Hour is a BBC television comedy series of the 1950s and 60s written by Ray Galton and Alan Simpson. The series starred Tony Hancock with Sid James. The final series, renamed simply Hancock, starred Hancock alone.

Comedian Tony Hancock starred in the show, playing an exaggerated and much poorer version of his own character and lifestyle, Anthony Aloysius St John Hancock, a down-at-heel comedian living at the dilapidated 23 Railway Cuttings in East Cheam.

The series was influential in the development of the situation comedy, with its move away from radio variety towards a focus on character development.",99.1123,/wpqAghrH3jM1LVrx729ELsexAV8.jpg,Hancock's Half Hour,7.5,[35],7
2745,False,"Coming on the heels of the direct-to-video sequel The Return of Jafar, the series picked up where that installment left off, with Aladdin now living in the palace, engaged to beautiful and spunky Princess Jasmine. ""Al"" and Jasmine went together into peril among sorcerers, monsters, thieves, and more. Monkey sidekick Abu, the animated Magic Carpet, and the fast-talking, shape-shifting Genie came along to help, as did sassy, complaining parrot Iago, formerly Jafar’s pet but now an antihero.",119.864,/nlaiczW81kY46GBdfIcTrBIqr8I.jpg,Aladdin,6.945,"[10759, 16, 35, 10765, 10762]",346
51817,False,"The Teenage Mutant Ninja Turtles are back in an all-new animated series on Nickelodeon! Surfacing topside for the first time on their fifteenth birthday, the titular turtles, Leonardo, Michelangelo, Raphael and Donatello, find that life out of the sewers isn't exactly what they thought it would be. Now the turtles must work together as a team to take on new enemies that arise to take over New York City.",149.4927,/n0DN6kJf0kGeuNFUYLT6eZe5ERR.jpg,Teenage Mutant Ninja Turtles,8.319,"[10759, 10762, 16, 10765, 35]",740
81356,False,Inexperienced Otis channels his sex therapist mom when he teams up with rebellious Maeve to set up an underground sex therapy clinic at school.,96.5848,/bc3bmTdnoKcRuO9xdQKgAbB7Y9Z.jpg,Sex Education,8.236,"[35, 18]",7505
4498,False,Motoring programme featuring reviews of and reports about cars of all types.,160.5095,/2aM2eoynonnHYwy6fBw6uzBRNTq.jpg,Top Gear,7.858,[99],106
41451,False,"SOKO Kitzbühel is an Austrian television series produced by ORF and ZDF. It is a spin-off of the German crime series SOKO 5113. It is set in the renowned Tyrolean tourist centre of Kitzbühel. The production company ""beo-Film"" has produced the show since 2001. The German abbreviation SOKO stands for Sonderkommission, ""special commission"", a task force with specific duties.",106.2133,/g62hMetCAiz0hDjTmrcSI43InDR.jpg,SOKO Kitzbühel,4.4,[80],5
2316,False,"The everyday lives of office employees in the Scranton, Pennsylvania branch of the fictional Dunder Mifflin Paper Company.",119.947,/7DJKHzAi83BmQrWLrYYOqcoKfhR.jpg,The Office,8.581,[35],4543
61345,False,"Three years after the zombie virus has gutted the country, a team of everyday heroes must transport the only known survivor of the plague from New York to California, where the last functioning viral lab waits for his blood.",74.3356,/gXfeDMkEcHoYBvtkbU11g3F81b.jpg,Z Nation,7.3,"[9648, 10759, 18]",899
26324,False,"Former Amsterdam police detective Floris Wolfs has been transferred to the police department of the south-Dutch country town Maastricht. His metropolitan experience nicely complements the local expertise of his new country colleagues, who know the folks. Slowly he fits in, while solving countless crimes together with his female partner Eva van Dongen.",91.7654,/lUoL2MxJJJlV8O35bwfUANdrsb6.jpg,Flikken Maastricht,6.9,"[80, 10759]",25
119264,False,"The most important events of the day, with a relaxed tone and high doses of humor. Each episode tackles the most relevant events that dominate the public eye, with guests who contribute their views on the matter.",103.3979,/ogOTZ56z2JXlGqqURQUtLd0XxHs.jpg,Sigamos de largo,2.0,[10767],1
44314,False,"Dog Days takes place in the world of Flonyard, an alternate world where its inhabitants look like humans but with animal ears. When Cinque Izumi suddenly gets summoned to this alternate world he is appointed as a Hero. How will he lead his life and interact with the various characters in this new world?",102.7739,/htSW5V0UpFZpVjldYnr8BvTe2T0.jpg,Dog Days,7.2,"[16, 10765, 10759]",36
1948,False,The life of a group of adolescents going through the trials and tribulations of teendom at Degrassi Community School.,89.8767,/AfqQ4lZAi9LWyhnHm3VCpm2hLpB.jpg,Degrassi,7.6,"[18, 10766]",100
5539,False,"Jake and Amir is an American comedy web series created by and starring CollegeHumor writers Jake Hurwitz and Amir Blumenfeld, and set in New York City. The two play humorous versions of themselves: Jake is usually depicted as a sensible ""regular guy"", and Amir as his annoying, obsessive and odd co-worker, the pair acting as a comic double act.",92.8426,/5RsRMSMlw9rOQkYzju5gqAaWiMy.jpg,Jake and Amir,5.0,[35],4
32025,False,"Pickers like Mike Wolfe and Frank Fritz are on a mission to recycle America, even if it means diving into countless piles of grimy junk or getting chased off a gun-wielding homeowner’s land. Hitting back roads from coast to coast, the two men earn a living by restoring forgotten relics to their former glory, transforming one person’s trash into another’s treasure.",102.9725,/obWweSxU8XrAtCqteHLasV8ktmD.jpg,American Pickers,6.891,[10764],101
34524,False,"Scott McCall, a high school student living in the town of Beacon Hills has his life drastically changed when he's bitten by a werewolf, becoming one himself. He must henceforth learn to balance his problematic new identity with his day-to-day teenage life. The following characters are instrumental to his struggle: Stiles, his best friend; Allison, his love interest who comes from a family of werewolf hunters; and Derek, a mysterious werewolf with a dark past. Throughout the series, he strives to keep his loved ones safe while maintaining normal relationships with them.",99.2717,/8Ij1O2nU8exLgwPXU8Eo6PZdCDC.jpg,Teen Wolf,8.462,"[10765, 18, 35]",4448
32829,False,"A fresh and funny take on modern friendship and what one urban family will do to stay friends after the perfect couple who brought them all together break up on their wedding day. The failed wedding forces them all to question their life choices. Then there are Alex and Dave themselves, who strike a truce and must learn to live with the changes their breakup has brought.",134.0647,/uJSJcoiFnuhd8ht1lCzDzZh1qfM.jpg,Happy Endings,6.9,"[35, 18]",191
22902,False,"Riley worked in an aircraft plant in California, but viewers usually saw him at home, cheerfully disrupting life with his malapropisms and ill timed intervention into minor problems.",62.6303,/tYnX6Fw3X0kdmIc9LwPq8N544QR.jpg,The Life Of Riley,6.0,[35],2
65592,False,"Samantha Bee breaks up late-night's all-male sausage fest with her nuanced view of political and cultural issues, her sharp interview skills, her repartee with world leaders and, of course, her 10-pound lady balls.",71.7635,/Rr5QFKeao5G35dddh7iXpF2ePz.jpg,Full Frontal with Samantha Bee,5.869,"[10763, 10767, 35]",88
31017,False,"Each week, the housemate evicted from the Big Brother house the previous week traditionally spends another week on Big Brother's Little Brother, answering questions and taking part in Call BBLB along with other features. The show also boasts celebrity guests and experts who come in to discuss and analyse the remaining Big Brother housemates.",98.6476,/gM6dJDdkzcea55iT71pwjUauY3e.jpg,Big Brother's Little Brother,5.8,[10764],4
3034,False,"Tatort is a long-running German/Austrian/Swiss, crime television series set in various parts of these countries. The show is broadcast on the channels of ARD in Germany, ORF in Austria and SF1 in Switzerland.",82.0395,/j73WOp6ArCy8vK4vreIdSunoXAr.jpg,Scene of the Crime,6.092,"[18, 80]",114
635,False,"The Adventures of Shirley Holmes is a Canadian mystery TV series that originally aired from 1997 to 2000. The show was created by Ellis Iddon and Phil Meagher who had produced a successful series of books with Harper Collins, teaming up with Credo and Forefront to develop the TV series. Filmed in Winnipeg, Manitoba, the series follows the life of Shirley Holmes, the great grand-niece of Sherlock Holmes who, with the help of ex-gang member Bo Sawchuk, tackles a variety of mysteries in and around the fictional Canadian city of Redington. On some occasions, she found herself matching wits with archnemesis Molly Hardy.

The show has been broadcast in over 80 countries and has been dubbed in French, Spanish, Italian, Portuguese, German, Norwegian, Polish and Turkish.

Her performance in the show led to actress Meredith Henderson being nominated for a Gemini Award in 1998 and winning one in 1999. The show itself was twice nominated for a Gemini Award in the category ""Best Children's or Youth Program or Series"" in 1998 and eventually won it in 1999. In the spring of 1998 Susin Nielsen won a Gemini Award in the category ""Best Writing in a Children's or Youth Program"" for her screenplay of the episode ""The Case of the Burning Building"". In the same year, Elizabeth Stewart won a WGC Award from the Writers Guild of Canada for her writing of the episode ""The Case of the Maestro's Ghost"".",99.3548,/8R9qtjN3IslYq5Ijx1oxFb4JMU6.jpg,The Adventures of Shirley Holmes,7.3,"[18, 9648]",6
12603,False,,170.9795,/lqn4kmj0hCPVdVu3y0KG6xGyAzQ.jpg,Kotikatu,3.5,[18],2
26318,False,"Follows the exploits of the young sorceress Lina Inverse, whose life revolves around food, treasure, and fighting. After stealing treasure from a group of bandits, Lina is accosted by stragglers during her journey to the next town. She's not in any real danger, but a dim-witted but good-natured swordsman named Gourry Gabriev springs to her rescue anyways. The two team up, and head to Atlas City, fighting foes they encounter on the way. Unbeknownst to them, two mysterious figures are hot on their tail, and they are especially interested in the “treasure” Lina and Gourry have stolen.",80.7361,/qoKUaJVQBYtEXYJebksIA8dwGdD.jpg,Slayers,7.4,"[10759, 10765, 16]",45
14976,False,"This acclaimed Emmy Award-winning anthology series features documentaries and a limited number of fiction films united by the creative freedom, artistic achievement and unflinching visions of their independent producers and featuring unforgettable stories about a unique individual, community or moment in history.",124.8097,/d0NYnObKs6JHrPkeYbE8oznDsxf.jpg,Independent Lens,6.467,[99],15
32209,False,"Al fondo hay sitio is a Peruvian TV series created in 2008-2009 by Efraín Aguilar. It deals with the problems of social differences and economic status. It's one of the most popular shows in Peru and is now being shown in Ecuador, Bolivia, Paraguay and Uruguay.",85.291,/4BkYVoybIvM2U7zeg2JTT5M5dwF.jpg,Al Fondo Hay Sitio,7.827,"[35, 18, 10766]",223
60698,False,Comedy Nights with Kapil is a comedy show which provides a distinctive take on the everyday life of a common man as the show explores the story of every household and how our common man Kapil is affected by the simplest issues in life around him.,98.1251,/9rScFaEadiT3r46LuT9wWOkh3fo.jpg,Comedy Nights with Kapil,7.026,[35],19
108188,False,A talk show produced by ORF since 1999 and broadcast on ORF 2.,81.1591,/1NAVqNAKXbFbBzl9P52boCOUACJ.jpg,Barbara Karlich – Talk um 4,2.7,[10767],3
